Year,Month,Monthly,Monthly_Unc,Annual,Annual_Unc,Five-year,Five_year_Unc,Ten-year,Ten_year_Unc,Twenty-year,Twenty_year_Unc
1769,10,-4.492,2.936,-1.12,2.229,-0.652,1.399,-0.516,1.394,-0.482,1.122
1769,11,0.568,1.52,-1.16,1.849,-0.657,1.378,-0.532,1.395,-0.466,1.121
1769,12,-0.719,3.834,-1.162,1.499,-0.613,1.394,-0.564,1.392,-0.45,1.123
1770,1,-1.955,7.349,-1.257,1.511,-0.612,1.387,-0.585,1.384,-0.457,1.127
1770,2,-0.56,3.814,-1.206,1.532,-0.604,1.416,-0.544,1.393,-0.465,1.131
1770,3,-2.073,2.716,-1.083,1.665,-0.586,1.414,-0.545,1.391,-0.447,1.14
1770,4,-1.892,7.505,-0.788,1.532,-0.56,1.42,-0.549,1.396,-0.461,1.147
1770,5,-0.412,1.577,-0.824,1.661,-0.552,1.45,-0.553,1.41,-0.455,1.168
1770,6,-0.522,5.785,-0.792,1.649,-0.49,1.465,-0.551,1.426,-0.454,1.179
1770,7,-1.829,2.256,-0.637,1.68,-0.415,1.415,-0.532,1.424,-0.453,1.189
1770,8,0.03,5.34,-0.721,1.742,-0.429,1.367,-0.525,1.432,-0.446,1.189
1770,9,0.861,2.69,-0.706,1.704,-0.414,1.404,-0.515,1.435,-0.445,1.173
1770,10,-0.953,3.463,-0.789,1.657,-0.43,1.42,-0.517,1.431,-0.441,1.173
1770,11,0.143,8.873,-0.597,1.66,-0.441,1.426,-0.515,1.431,-0.446,1.176
1770,12,-0.339,5.742,-0.655,1.634,-0.44,1.449,-0.508,1.426,-0.461,1.169
1771,1,-0.093,2.366,-0.483,1.759,-0.472,1.469,-0.494,1.432,-0.454,1.169
1771,2,-1.575,2.127,-0.514,1.705,-0.489,1.497,-0.464,1.429,-0.455,1.18
1771,3,-1.887,3.698,-0.637,1.629,-0.459,1.504,-0.449,1.418,-0.456,1.179
1771,4,-2.89,4.889,-0.59,1.62,-0.441,1.497,-0.454,1.418,-0.445,1.185
1771,5,1.887,8.968,-0.833,1.425,-0.446,1.491,-0.475,1.421,-0.444,1.182
1771,6,-1.22,2.667,-0.736,1.667,-0.394,1.461,-0.482,1.432,-0.444,1.181
1771,7,0.244,1.439,-0.738,2.035,-0.411,1.293,-0.472,1.438,-0.443,1.176
1771,8,-0.34,3.174,-0.416,2.664,-0.395,1.277,-0.472,1.457,-0.442,1.168
1771,9,-0.62,2.371,-0.135,2.392,-0.349,1.279,-0.487,1.46,-0.444,1.188
1771,10,-0.393,1.335,0.091,2.031,-0.332,1.312,-0.489,1.444,-0.443,1.184
1771,11,-2.77,2.614,-0.181,1.511,-0.332,1.339,-0.503,1.434,-0.439,1.186
1771,12,0.827,4.037,0.064,2.03,-0.317,1.393,-0.499,1.421,-0.421,1.162
1772,1,-0.113,9.345,0.056,2.265,-0.316,1.46,-0.465,1.45,-0.419,1.172
1772,2,2.285,11.965,0.114,2.211,-0.282,1.478,-0.497,1.429,-0.435,1.141
1772,3,1.486,2.873,0.191,2.247,-0.292,1.497,-0.48,1.401,-0.425,1.17
1772,4,-0.18,3.233,0.308,2.168,-0.251,1.513,-0.478,1.412,-0.442,1.166
1772,5,-1.379,1.102,0.652,1.925,-0.311,1.495,-0.479,1.415,-0.453,1.163
1772,6,1.727,7.063,0.645,1.916,-0.357,1.499,-0.478,1.438,-0.444,1.161
1772,7,0.139,3.694,0.755,1.557,-0.33,1.52,-0.491,1.463,-0.443,1.167
1772,8,0.353,4.955,0.372,1.966,-0.281,1.545,-0.482,1.467,-0.44,1.174
1772,9,0.311,3.927,0.131,1.746,-0.236,1.54,-0.478,1.465,-0.442,1.174
1772,10,1.005,2.444,0.106,1.646,-0.211,1.525,-0.471,1.436,-0.444,1.176
1772,11,1.357,6.93,0.204,1.671,-0.22,1.516,-0.476,1.433,-0.454,1.176
